,hurst_100,hurst_200,hurst_diff_100_50,atr_pct_rank_200,atr_pct_rank_500,bb_width_pct_rank_100,cusum_reset_count_200,ret_skew_50,ret_skew_100,ret_skew_200,ret_kurt_50,ret_kurt_200,range_realized_vol_50,max_dd_window_50,parkinson_vol_20,parkinson_vol_50,garman_klass_vol_20,parkinson_gk_ratio_20,mom_accel_5_20,mom_accel_20_100,ema_spread_atr_20,ret_autocorr_lag1_50,ret_autocorr_lag5_50,vwap_dev_20,vwap_dev_50,volume_mom_ratio_20,volume_cv_50,obv_slope_50,hl_range_ratio_20,close_pos_in_range_20,candle_efficiency_20,vol_transition_slope_20,vol_return_divergence_30,kurt_ratio_50_200,fracdiff_logclose_dstat,fracdiff_logvolume_dstat,fracdiff_d05_close,btc_ret_3d,btc_ret_7d,btc_ret_14d,btc_vol_14d,sym_vs_btc_ret_7d,regime_momentum_signed_5d,cross_asset_divergence_norm,vol_normalized_ret_5d,hurst_drift_50_200,funding_rate_zscore_30,btc_funding_rate_zscore_30,tbr_zscore_30,taker_buy_imbalance_20,taker_buy_zscore_50,vol_regime_x_momentum,trend_efficiency_signed,rsi_14,rsi_28,stoch_k_14,macd_hist_norm,cci_20,williams_r_14,adx_14,ret_1d,ret_3d,ret_5d,ret_20d,bb_pctb_20,sym_vs_btc_ret_3d,sym_vs_btc_vol_14d,candle_hour_sin,candle_hour_cos,candle_dow_sin,candle_dow_cos
ret_kurt_50,0.08074502428117912,0.04748139565374004,0.016547182285832407,0.13233763680771554,0.12656116788043859,0.12407399710508517,0.09521692162469741,0.020145361381379946,0.009060365707636225,0.01679371686788903,1.0,0.27837404919600967,0.04344526640128875,0.1694767416300135,0.02995708526105131,0.04344526640128875,0.029342833669459775,0.054579794650202546,0.017115017539385442,0.008570280331497851,0.025452721064837185,0.09698641760280091,0.21640101099819328,0.029810476286536085,0.07067062750743261,0.03065017648251831,0.4552088564664125,0.05386425872228156,0.05794786250675243,0.01981420539701896,0.004565424215840879,0.04640201683114503,0.03205982336014371,0.7684902065662917,0.09481266683991188,0.0167781442091186,0.0646931716047762,0.02585858814546376,0.04491255476111791,0.042671151781580464,0.147206204742329,0.06308519753729705,0.010003342297751279,0.047066376060987784,0.013753326250816912,0.05794870216895897,0.07912155729921413,0.052357276783603995,0.0028145756021882213,0.04418878144347611,0.0022563356594868527,0.038257344350432446,0.021793874448004593,0.033609537569680624,0.033921814939675166,0.01918609478342344,0.003832239215862296,0.01633098576403118,0.01918609478342344,0.06681971853797951,0.0018936094127052485,0.0019934825176307785,0.010003342297751279,0.005176059241982607,0.011472281544838208,0.037533546122182536,0.2045631232092629,0.003632006428940331,0.005213207961029731,0.019028025239592166,0.0078041402253324664
ret_kurt_200,0.015690876808957713,0.06924394648165555,0.0056584635864214625,0.02308743167918699,0.10875132186405675,0.0335131576878036,0.08300747773101258,0.05081290708529394,0.05641159428375803,0.05136416240811429,0.27837404919600967,1.0,0.11350749867995734,0.04813704460302979,0.07665617619009403,0.11350749867995734,0.10064060614282222,0.1858560010129852,0.02228089899094663,0.024978318568590632,0.04884607034067035,0.05333578861476836,0.12334758369925711,0.0038952309288395885,0.03541857737175336,0.004740719848806148,0.18139400276074608,0.044026755295027156,0.01940685469977152,0.004968934777253354,0.02108550000563862,0.007997217415145782,0.025745337063918506,0.32740518444506234,0.09011011620387979,0.024206323751973454,0.04928388433812117,0.031059329539710412,0.021531398773714863,0.012312570099557439,0.14865000519238342,0.0271672579437142,0.0034334326238442256,0.02762264386118579,0.005393391001493255,0.0057073040483226695,0.035384827361486154,0.0035345386516702658,0.015281658354079098,0.06015142506222178,0.017103467645992958,0.04738043511030977,0.004300916586391534,0.015959619344906112,0.044118229285176745,0.011498595849845467,0.04080953668141733,0.016820711342830332,0.011498595849845467,0.013776267538552493,0.012350490291750284,0.02070111577111042,0.0034334326238442256,0.04460120552476182,0.018441743785215278,0.00398705736356842,0.1591381277177399,0.0020012459085528437,0.002537448601428423,0.018392052092652905,0.00017491868549836752
range_realized_vol_50,0.09438278308349689,0.0377773905814264,0.02492851451908211,0.446261629110885,0.5282595126111247,0.11044418885330341,0.45478596452707076,0.03770174919234376,0.06003807323615806,0.06277061658893981,0.04344526640128875,0.11350749867995734,1.0,0.5660818406414451,0.8114868385554929,1.0,0.8160004182409842,0.04497579006210734,0.011484268720756917,0.17002673877127342,0.0031946672501423764,0.2152767561361498,0.19313474471121475,0.006354721378565685,0.020548597417553265,0.057761689989350225,0.28922218730828747,0.011473283231650104,0.06467597407067775,0.015221089116895285,0.002080639631022902,0.032846971259199796,0.023631139445975682,0.05028381812461688,0.3178037516026192,0.02765142067772941,0.2165744145070824,0.035683638163152905,0.05951405399231639,0.09286914716279207,0.671819595677587,0.041782813342161405,0.020141234163146126,0.05162148625379744,0.004400952524659528,0.06597267197738513,0.10688941884532846,0.12451913458173489,0.0065610810595872265,0.05184560276135677,0.010846465658295857,0.029628897883675384,0.006821029699762213,0.018169257529397728,0.00010286137583293882,0.006144265452458061,0.009585426979109902,0.005912637793951921,0.006144265452458061,0.1620889697972819,0.004728414945336627,0.01323012719658427,0.020141234163146126,0.013467320931798475,0.005340945179731443,0.034311922349801204,0.5568615956728251,0.0006070621059436179,0.000977689496940774,0.016204937132549228,0.016923200446411713
max_dd_window_50,0.0966808814351119,0.08086239612788158,0.030139159904299398,0.09821705552896128,0.03940044137624039,0.0308104446155292,0.372894270757926,0.3004584174626955,0.3786800966949373,0.1850877991657386,0.1694767416300135,0.04813704460302979,0.5660818406414451,1.0,0.40507537398732346,0.5660818406414451,0.3932926991313113,0.08774676164442999,0.09332974452563765,0.26432939084246604,0.4462807290927812,0.16294012174332353,0.01167529029467426,0.08796156636924014,0.2629580506476813,0.06461766678311383,0.03647344613747662,0.21495775233656042,0.04206680433696629,0.12028411462014098,0.13543609636407675,0.07961147460970946,0.009139368600087567,0.18639036398642467,0.0979098224747276,0.026816176343640277,0.0457659484764225,0.09147104280132203,0.21309882498852467,0.3931554524989829,0.5959327946542421,0.14776388207680072,0.1528059692794921,0.14953243799462249,0.141132039213933,0.012721878083594476,0.04797365993938461,0.08164979526565432,0.03371009954526465,0.1629892881807296,0.05097950931520269,0.11144190224621714,0.1697076606165741,0.22916163992528812,0.38918372815544794,0.08030142239010916,0.08471530963347641,0.10838620214853716,0.08030142239010916,0.06081214060021417,0.022072441854563588,0.09281271912017187,0.1528059692794921,0.4898227353973901,0.09714551544891868,0.06878233120540304,0.16005499057352376,0.0003004138218585907,0.0004925480222720501,0.010634420300573526,0.0077471270640667176
parkinson_vol_20,0.09427878709455449,0.05783407501452764,0.006047445645714484,0.6383543355397003,0.6274838469185484,0.42788656011064063,0.36268099959528494,0.014302907025207062,0.01191720302164404,0.06356912932195416,0.02995708526105131,0.07665617619009403,0.8114868385554929,0.40507537398732346,1.0,0.8114868385554929,0.9928676174264018,0.049484626725273706,0.043800214403919784,0.18128203163748402,0.11048590761960903,0.209071048199287,0.17086869143680916,0.005041116994205141,0.059656881070056775,0.29942403337141366,0.2734190983932848,0.10522273568331983,0.0697534095966091,0.01916009387850321,0.06270738834208286,0.4253200707488853,0.01242921934304741,0.03262022271045837,0.31198404175353067,0.06699364971067409,0.22650731927114057,0.025745277174583983,0.04347671107857665,0.01766825286838694,0.5924050202775805,0.015673885828675894,0.0044214850101082165,0.022378133448184456,0.01696034076793382,0.04173048644876342,0.1303699194998165,0.12161278410858543,0.014693120104098067,0.031059536240488128,0.026043306335886716,0.014271033956594363,0.029446298066092103,0.0341144778100826,0.08320287568300239,0.01454823520712312,0.056463779580142634,0.012040911636835516,0.01454823520712312,0.38686704333134114,0.004017103119832738,0.003686954434278203,0.0044214850101082165,0.11742947123933441,0.014334401742747237,0.044726265262685444,0.5338722702915865,0.00013291465056449738,0.0034182921670818174,0.008027385723163104,0.011946771676517694
parkinson_vol_50,0.09438278308349689,0.0377773905814264,0.02492851451908211,0.446261629110885,0.5282595126111247,0.11044418885330341,0.45478596452707076,0.03770174919234376,0.06003807323615806,0.06277061658893981,0.04344526640128875,0.11350749867995734,1.0,0.5660818406414451,0.8114868385554929,1.0,0.8160004182409842,0.04497579006210734,0.011484268720756917,0.17002673877127342,0.0031946672501423764,0.2152767561361498,0.19313474471121475,0.006354721378565685,0.020548597417553265,0.057761689989350225,0.28922218730828747,0.011473283231650104,0.06467597407067775,0.015221089116895285,0.002080639631022902,0.032846971259199796,0.023631139445975682,0.05028381812461688,0.3178037516026192,0.02765142067772941,0.2165744145070824,0.035683638163152905,0.05951405399231639,0.09286914716279207,0.671819595677587,0.041782813342161405,0.020141234163146126,0.05162148625379744,0.004400952524659528,0.06597267197738513,0.10688941884532846,0.12451913458173489,0.0065610810595872265,0.05184560276135677,0.010846465658295857,0.029628897883675384,0.006821029699762213,0.018169257529397728,0.00010286137583293882,0.006144265452458061,0.009585426979109902,0.005912637793951921,0.006144265452458061,0.1620889697972819,0.004728414945336627,0.01323012719658427,0.020141234163146126,0.013467320931798475,0.005340945179731443,0.034311922349801204,0.5568615956728251,0.0006070621059436179,0.000977689496940774,0.016204937132549228,0.016923200446411713
garman_klass_vol_20,0.09553088554259095,0.060234004851921596,0.004004274516972821,0.6406222977116912,0.6362221881585862,0.3992440717190975,0.3596202433878203,0.013430796470592891,0.009176735379750747,0.06582496975929687,0.029342833669459775,0.10064060614282222,0.8160004182409842,0.3932926991313113,0.9928676174264018,0.8160004182409842,1.0,0.05073881062470457,0.03482690481033464,0.1972728753267936,0.10614080031048236,0.2137390376276062,0.17985766465775183,0.011923048913493665,0.04691458663013029,0.2756345549509178,0.28018738831183093,0.09623176717161351,0.0810956288470886,0.012565544484829412,0.05304828943624183,0.40716346025229583,0.012976543818147652,0.047438177923268286,0.3012822641780398,0.06031705278618411,0.21969828997400004,0.025676396142753993,0.042958658087720016,0.014264305636597889,0.5747677231101838,0.03130075244753951,0.0049881422229189985,0.005676702707790044,0.007325175872089235,0.03719842265828237,0.1302823620967661,0.12283536139832497,0.014111104281359647,0.04533617966501112,0.02295624616593089,0.006139647566149469,0.01684641065120378,0.023717871814103543,0.07714210632346014,0.009848086538817672,0.06521300378010882,0.0034132127245782803,0.009848086538817672,0.38458394050898403,0.005574040796643617,0.01035017745839508,0.0049881422229189985,0.12373998605982804,0.005951501948995907,0.05197318468312312,0.5282667303708225,0.0008396627444314883,0.002959055009041663,0.006138015543057588,0.013081641897103344
parkinson_gk_ratio_20,0.00015911855995838853,0.01173781716753019,0.02529630229038344,0.012954206173355623,0.08229190210962778,0.25052857187151734,0.028727386326511097,0.03541149605147295,0.01784815220456076,0.05198699968721775,0.054579794650202546,0.1858560010129852,0.04497579006210734,0.08774676164442999,0.049484626725273706,0.04497579006210734,0.05073881062470457,1.0,0.09808156807309022,0.1474589452001421,0.07068872098983632,0.033460093675231,0.05091038292489067,0.08552559597379701,0.13847209593169146,0.2359048511651335,0.11578454303124337,0.06523272515054296,0.11542669747182562,0.05614260814647461,0.09536732188718396,0.17492441508530998,0.0027261811014915455,0.05621340990139539,0.13479121279083972,0.06327604356442712,0.09716285321296687,0.002187253658361785,0.0009967700448195384,0.0023244979780900816,0.14795985613200419,0.19185457206508455,0.11292153144289734,0.17342230093024844,0.1102612971363589,0.005938486633690443,0.0026397181221639817,0.03429854911495822,0.005635402304700555,0.10510660996662018,0.02265375203269167,0.11207299344763207,0.14434931843005516,0.118451479180786,0.08747795478247603,0.041824773830468266,0.09275541603014656,0.09585323845488655,0.041824773830468266,0.0376530414363098,0.03428748475455837,0.08023001485456462,0.11292153144289734,0.008038593539564851,0.09801284560867636,0.09195269212700385,0.039620645023918204,0.002074803375425076,0.0044060638650803684,0.009263516694924477,0.0126313781069036
mom_accel_5_20,0.021982164563346198,0.01598135672644615,0.027666803794446252,0.1143760779382945,0.07932657335798733,0.031731832239852265,0.03274265247107653,0.11249068446879518,0.056203655250672065,0.030215755891302352,0.017115017539385442,0.02228089899094663,0.011484268720756917,0.09332974452563765,0.043800214403919784,0.011484268720756917,0.03482690481033464,0.09808156807309022,1.0,0.2574135622096725,0.47066665064731966,0.02320777827103848,0.03329578911669545,0.14606562158968012,0.3808165627325998,0.19980036342893467,0.008098331313644824,0.2687720304663026,0.09223027176578401,0.15125348350084147,0.44294780333720163,0.01971726184358279,0.045893038212293465,0.0024889137140074497,0.09852686047971189,0.03311183780599082,0.07472791640454338,0.025345682100428247,0.3908311390304289,0.23392426783539863,0.00481821698927139,0.34237454045837434,0.3494215812254229,0.2529179112447958,0.3514000526227298,0.06178346661955729,0.050179538509059936,0.12619000669744004,0.15084487037545202,0.03297364533002378,0.13858083248645203,0.04430998363966339,0.5745612627612162,0.2660998471132113,0.3368513097353821,0.07226580589450307,0.026039268433844038,0.1660607130494844,0.07226580589450307,0.011327186527181995,0.22573260390052408,0.029203914398483886,0.3494215812254229,0.2361696309431978,0.11659576558847425,0.007496403181249681,0.02629411568645088,0.004025141268925621,0.005855273765227094,0.01962083820795634,0.009003066676936724
mom_accel_20_100,0.03347210939853503,0.01802294328368356,0.01855492263841304,0.39519165475308604,0.3484431351606589,0.07923442845334182,0.08071070719042696,0.16223266934927313,0.3357563612968635,0.1718679432167684,0.008570280331497851,0.024978318568590632,0.17002673877127342,0.26432939084246604,0.18128203163748402,0.17002673877127342,0.1972728753267936,0.1474589452001421,0.2574135622096725,1.0,0.11294848678944805,0.07796525314548566,0.1791027850072893,0.2732951858745969,0.15725236654543445,0.14060447266708762,0.15078259737292932,0.07237510971377895,0.07950153577069542,0.2538797997033193,0.2945215034491164,0.028107733550276143,0.019061382567069077,0.022027095271918404,0.1040047142081044,0.030289880714829027,0.10286577176045392,0.11554311428383335,0.1902108029447877,0.10262762410102616,0.010202776253553602,0.24057357819559932,0.2589630218761709,0.32506467167484127,0.2691820469566732,0.007335310970407947,0.16694662506830316,0.12811510935681172,0.018606491873895493,0.3558577360477008,0.004369300375047581,0.007085983245937753,0.343356197380288,0.17529128496016347,0.03721884621360628,0.17114724668069428,0.35736416198371573,0.2527364728306923,0.17114724668069428,0.011126505349113048,0.07817214926609427,0.17127998814513504,0.2589630218761709,0.2614878660343987,0.24755996532063484,0.1490459759524658,0.2260663373477753,0.00011239524137150882,0.0024624001048675283,3.310326063321875e-05,0.002685716253537855
ema_spread_atr_20,0.04080638708474639,0.08274585827032005,0.029037959721756292,0.3907413792406646,0.2973829801532629,0.11796566761120841,0.09452430605289747,0.44355901362617395,0.3190409473875096,0.15771918919020197,0.025452721064837185,0.04884607034067035,0.0031946672501423764,0.4462807290927812,0.11048590761960903,0.0031946672501423764,0.10614080031048236,0.07068872098983632,0.47066665064731966,0.11294848678944805,1.0,0.05902126743438555,0.07579179593594824,0.49970787399026284,0.8680391551034728,0.23492099058689195,0.07456949245344692,0.618251942982121,0.13231109466161714,0.47829203219462735,0.6036041173524443,0.11065456744484821,0.02516380179382325,0.009874441840872123,0.4055757933421687,0.11240103073947695,0.5165774067267925,0.35123676207514887,0.6205958867418551,0.723600180683594,0.07311683855276858,0.40202191250853136,0.605026903846883,0.030476543974304875,0.6198874617582621,0.11780798602934059,0.1402060617126192,0.1813761673714226,0.08996385927466356,0.1429666337948441,0.09650050882403627,0.08436038423229072,0.7140367711871441,0.7627851828136272,0.9313757443896169,0.34376468151483347,0.14137021300023375,0.5377801629106007,0.34376468151483347,0.09116697860300729,0.12040256720611316,0.4120038270336702,0.605026903846883,0.840757439760835,0.49716639622448455,0.20313043772061654,0.08214943225105917,0.00031340024978188645,0.00031595630075428063,0.0055556325974170945,0.005685512650247855
ret_autocorr_lag1_50,0.07299980263253761,0.02101056983476698,0.06299124369378169,0.19819393431560375,0.1763442260402479,0.1368403005005284,0.001914054854556024,0.05709228073978166,0.0013284000230904536,0.02490819494351771,0.09698641760280091,0.05333578861476836,0.2152767561361498,0.16294012174332353,0.209071048199287,0.2152767561361498,0.2137390376276062,0.033460093675231,0.02320777827103848,0.07796525314548566,0.05902126743438555,1.0,0.27256928793540885,0.012927909056278261,0.0009685797474620977,0.04119725671232169,0.2331143186549902,0.08903461627238121,0.018610880719643844,0.011944993809877413,0.062161743332479584,0.029001343557075888,0.008265398053341998,0.06007603975284421,0.11463937362164926,0.035263347145141635,0.10738167791164302,0.01288925762741682,0.03335285763506475,0.08882646763397099,0.10087479562563935,0.0757042362961216,0.0321456202002955,0.11655058755040053,0.03242765580626179,0.03469608063164847,0.05310330095367523,0.03247941642459664,0.0027017362294568257,0.0352217861070746,0.00807629438718692,0.023590376193058385,0.034012486553518066,0.03290185079693424,0.05571066324520833,0.008834490991665306,0.006831302536738914,0.03242114737646762,0.008834490991665306,0.024468194164998666,0.01709849353425899,0.03334423270894092,0.0321456202002955,0.06366275661908971,0.03811381016868889,0.04325396714614696,0.20803628044528927,0.005027610259867554,0.005201705731653957,0.008756345643610263,9.955392682506694e-05
ret_autocorr_lag5_50,0.010646956862560435,0.07320870584268135,0.06235144783931749,0.18175657894221475,0.16982821616440716,0.05787356274154839,0.0005545378570703638,0.07811739652638106,0.035208531392148155,0.0034614021488361918,0.21640101099819328,0.12334758369925711,0.19313474471121475,0.01167529029467426,0.17086869143680916,0.19313474471121475,0.17985766465775183,0.05091038292489067,0.03329578911669545,0.1791027850072893,0.07579179593594824,0.27256928793540885,1.0,0.029309255190577775,0.01148678285723852,0.021936621136025156,0.20312134847091845,0.09364743540406938,0.022659478151250263,0.05784048922723833,0.07207309897098631,0.031201823089249556,0.008497432304941554,0.12821486897668755,0.10002022546535429,0.002867123745512162,0.09241432028785652,0.0029479320661934053,0.015446723217054105,0.0005240279512864485,0.002389465876888909,0.07603797781138097,0.03803288670468972,0.025010483099892143,0.033813503582071545,0.06746820449581242,0.04522425353589067,0.04127782989785219,0.020427578116888535,0.13891784347680272,0.03048262496436421,0.019735687273994117,0.024641520962460407,0.037337248577412045,0.07122262491814377,0.05529553813713277,0.0056679033383270645,0.035426154318320906,0.05529553813713277,0.009007865767550884,0.012222660703749794,0.03778014492623693,0.03803288670468972,0.11346580897953751,0.042442584295387324,0.03264543417993527,0.20338073649063626,0.0020983758455038228,0.00042870654920322397,0.0025200920024087245,0.00869621624111995
vwap_dev_20,0.044157550006734575,0.03895655003444427,0.016787295549878612,0.02944863144936262,0.01452127011285392,0.0035603892169358223,0.07886517372019859,0.14919341977347375,0.0812016353372678,0.010166613426918315,0.029810476286536085,0.0038952309288395885,0.006354721378565685,0.08796156636924014,0.005041116994205141,0.006354721378565685,0.011923048913493665,0.08552559597379701,0.14606562158968012,0.2732951858745969,0.49970787399026284,0.012927909056278261,0.029309255190577775,1.0,0.7533019709750771,0.17853410101402087,0.012601213590636904,0.1824768113613364,0.14161706795747375,0.9389531988570837,0.725344483870593,0.003783350109839208,0.03219661392277252,0.020484112873790285,0.42455844855691255,0.1151351290141063,0.6072355075241406,0.6750280913420238,0.6041703021588103,0.37429867572875697,0.003625905840876453,0.4287462664205882,0.8739577325297664,0.22936807712404209,0.8926658511226003,0.08117898032948931,0.3354458152464961,0.24408854021678503,0.05648413479377216,0.11649463875341277,0.07663430823245067,0.031812778564544536,0.7871748724082709,0.9060495595420953,0.7284834893930219,0.8887343401045008,0.844684480770276,0.9424102892828434,0.8887343401045008,0.04143578140042992,0.5730801139970765,0.8630746031120814,0.8739577325297664,0.34791261913224286,0.9591977974486838,0.5251247362911542,0.05279571181402893,0.0046792773134629465,0.0014910297338966052,0.020106854121021325,0.00019830574271996896
vwap_dev_50,0.06369793645835531,0.06914797155570464,0.010906769452876788,0.19783792716905618,0.12932670685497694,0.08014164648806754,0.1110699335084493,0.3460320281888806,0.1897966148868243,0.07121384883468526,0.07067062750743261,0.03541857737175336,0.020548597417553265,0.2629580506476813,0.059656881070056775,0.020548597417553265,0.04691458663013029,0.13847209593169146,0.3808165627325998,0.15725236654543445,0.8680391551034728,0.0009685797474620977,0.01148678285723852,0.7533019709750771,1.0,0.2782847463036943,0.017625453609628347,0.536501285873469,0.14539835058191222,0.7086941104444587,0.7208635106633126,0.08024686026988354,0.022307020090754186,0.0370621890634732,0.4460317499731609,0.12377448517420586,0.6009094287524372,0.5276454010594974,0.698432729507719,0.692999259497403,0.018204603176683695,0.46156297387162504,0.757040522912014,0.04555527881955029,0.7755734253778309,0.1069111171616177,0.23233378187798984,0.2442515010106763,0.022930506738726326,0.006684143486851486,0.020016986971918,0.08070327755925323,0.8352820450817627,0.930546448965468,0.9364031327199238,0.5985840380551738,0.41576538182138645,0.757648490800752,0.5985840380551738,0.06938979618168226,0.374283422935109,0.6326904194482164,0.757040522912014,0.6459735556699797,0.7431077653457109,0.34240757436034625,0.015756442031120237,0.001775745411654957,0.0005181683332370203,0.00653073028688409,0.007874510054232483
volume_mom_ratio_20,0.02415566956973935,0.01800486328462907,0.05054971130364885,0.35205886853188834,0.18702998218176128,0.6039951722086974,0.08525695923780484,0.03079928239948916,0.007285345521202818,0.05902412369671428,0.03065017648251831,0.004740719848806148,0.057761689989350225,0.06461766678311383,0.29942403337141366,0.057761689989350225,0.2756345549509178,0.2359048511651335,0.19980036342893467,0.14060447266708762,0.23492099058689195,0.04119725671232169,0.021936621136025156,0.17853410101402087,0.2782847463036943,1.0,0.036194787068807646,0.16844137238697732,0.18948069321241293,0.20102160268940633,0.2517389493117046,0.6453896648690062,0.08605254947024996,0.013797410096239344,0.07341400593422025,0.16102972934722326,0.08639773371621344,0.015050160316724567,0.10125562619397059,0.10811017448534277,0.02435362682373231,0.21852144655433195,0.23000281632436578,0.15035541216389003,0.2264358488992272,0.04285092436381132,0.017481937743019864,0.08291596017807938,0.04538090881684686,0.03172399275425156,0.058383292868750554,0.12036537744257716,0.2693309857569891,0.22974896027195996,0.21709988839575442,0.14397501291865028,0.11556960802346698,0.1994730918684669,0.14397501291865028,0.417257663413469,0.04887615987272967,0.13748169249861536,0.23000281632436578,0.12172423331526426,0.18720828746759513,0.11729327331717346,0.014332694275284791,0.029576207804404862,0.009399309439652401,0.03362128497832127,0.14412776876377528
volume_cv_50,0.018724230782174438,0.05799792862417171,0.028189977386400347,0.4567967772146001,0.438090242452014,0.19195692441030174,0.14310749563794495,0.19605663538189713,0.17315895302794285,0.2339251313701884,0.4552088564664125,0.18139400276074608,0.28922218730828747,0.03647344613747662,0.2734190983932848,0.28922218730828747,0.28018738831183093,0.11578454303124337,0.008098331313644824,0.15078259737292932,0.07456949245344692,0.2331143186549902,0.20312134847091845,0.012601213590636904,0.017625453609628347,0.036194787068807646,1.0,0.11519749746508694,0.06276760388652727,0.030576114679802112,0.01206942164805142,0.08513927280808443,0.012499394612033855,0.3209364459843038,0.01756602709929384,0.04006036907469857,0.058049031258182004,0.007619226796461915,0.050777760605027034,0.07356818039233774,0.08156974524728564,0.09268049688135692,0.03396251103511262,0.10505083464081702,0.04666800685839478,0.03073983619636815,0.019229912666163147,0.03869633234351416,0.009499700899363736,0.05647218465247089,0.029253028905010855,0.04318965050622647,0.033024517126718646,0.039078391439772146,0.07603864851345153,0.028442274834081235,0.02638121765172669,0.037411628889237776,0.028442274834081235,0.2043050476990693,0.007574064737046608,0.03874129237358756,0.03396251103511262,0.07023955351441333,0.0314973271650473,0.04981974071018336,0.49989894545571006,0.0006817555954702478,0.0009910377631299437,0.008924479089817996,0.010272372756727875
obv_slope_50,0.06611849206475154,0.14928584051886387,0.07478447221087621,0.23653072156051796,0.16010835160419465,0.13562557569361108,0.028793864962615295,0.14261635717261428,0.04678981952766436,0.025737071675420414,0.05386425872228156,0.044026755295027156,0.011473283231650104,0.21495775233656042,0.10522273568331983,0.011473283231650104,0.09623176717161351,0.06523272515054296,0.2687720304663026,0.07237510971377895,0.618251942982121,0.08903461627238121,0.09364743540406938,0.1824768113613364,0.536501285873469,0.16844137238697732,0.11519749746508694,1.0,0.05330491737966649,0.1764335897026884,0.3697157697928035,0.11295088287777852,0.0059219848864872655,0.07365545595637106,0.18803479908114287,0.0580842701769766,0.25231381599161806,0.1201707199405411,0.29997228951224203,0.4655726918642337,0.012699683181146485,0.25053054188234086,0.27484779822864946,0.06474647289291001,0.27536794409244525,0.13336997432219175,0.0036695382170906904,0.06257558428253357,0.04623319233600081,0.10693715962259664,0.05539929937926366,0.08651486347269177,0.3678924878375649,0.4150082814842956,0.5364512691941051,0.11041510583265811,0.08158506175287046,0.2207628493869083,0.11041510583265811,0.024338990086684525,0.04312274501552745,0.1576684161164434,0.27484779822864946,0.5483127654620721,0.19906981233180995,0.07467829781764791,0.09042107698614536,0.0002023540353145393,0.0006560530829145063,0.0017171671939513258,0.005569959082625714
hl_range_ratio_20,0.009864618373551928,0.039709481094320674,0.004977021089053378,0.07508699669995735,0.02187156409901392,0.08214736077192389,0.04314673605186081,0.04274032695603868,0.03180840213608236,0.007429009395408416,0.05794786250675243,0.01940685469977152,0.06467597407067775,0.04206680433696629,0.0697534095966091,0.06467597407067775,0.0810956288470886,0.11542669747182562,0.09223027176578401,0.07950153577069542,0.13231109466161714,0.018610880719643844,0.022659478151250263,0.14161706795747375,0.14539835058191222,0.18948069321241293,0.06276760388652727,0.05330491737966649,1.0,0.12886890820306693,0.13810799827996223,0.04180025571344128,0.27148267981222235,0.03341129090885022,0.05061897399343813,0.7392827883224945,0.04858526759998792,0.029655498979965923,0.11828412270368716,0.08540274649315693,0.033810573030289,0.0995927414366317,0.15282478558917625,0.08667103763677723,0.1523760632576063,0.011893371884235908,0.08772272983498618,0.13483390658553351,0.011823822987717444,0.02352591799163802,0.01064534058445638,0.06572354687660407,0.15615849149205138,0.14378560385855568,0.1326736424762799,0.10595720911650716,0.13718047266501612,0.13673760665954166,0.10595720911650716,0.005102858068278496,0.008584912405843019,0.12753296685850019,0.15282478558917625,0.0865655814360413,0.12222345897126172,0.11206749320621506,0.05589882380939988,0.0711557729780046,0.00993068403624679,0.1740556387487442,0.07923351434386987
close_pos_in_range_20,0.05257048837431343,0.05011506316140282,0.0021018891037159764,0.07247935427462812,0.04801340804048227,0.05626465763570858,0.09853810621828658,0.11860354455947128,0.060890580563806765,0.01636594197273608,0.01981420539701896,0.004968934777253354,0.015221089116895285,0.12028411462014098,0.01916009387850321,0.015221089116895285,0.012565544484829412,0.05614260814647461,0.15125348350084147,0.2538797997033193,0.47829203219462735,0.011944993809877413,0.05784048922723833,0.9389531988570837,0.7086941104444587,0.20102160268940633,0.030576114679802112,0.1764335897026884,0.12886890820306693,1.0,0.7151193094793908,0.04635862125889402,0.027725588443156323,0.02213663677237079,0.39912855930106095,0.11285323050796392,0.5791547207634279,0.6334935797395284,0.5846704515130379,0.35097018797706503,0.01728526164798999,0.39846005507438725,0.8125896266614177,0.2268713754412395,0.8283426298093213,0.06474861696407161,0.2990475302622258,0.20749963655622533,0.0652341638880716,0.06646708035010221,0.08497470988676423,0.048242240404285756,0.7650963086790487,0.8588219674187104,0.6921385510420669,0.9109490062542815,0.7556667574159807,0.898692803410888,0.9109490062542815,0.0864702930706054,0.5624492764073126,0.7894127647562612,0.8125896266614177,0.3379715934834773,0.9263601787466829,0.45422533976865576,0.0329591219114822,0.005548050640553657,0.0024462827843567403,0.026345421432558365,0.013237480663501005
