run_utc,forward_first_close,forward_last_close,n_forward_candles,fwd_sharpe_1x,fwd_sharpe_2x_gt,fwd_maxdd,fwd_ann_ret,fwd_ann_vol,fwd_cum,fwd_turnover_ann,worst_rolling6mo_sharpe,cum_funding_drag,cum_price_ret,cum_alpha_long_funding,cum_alpha_short_funding,cum_hedge_funding,funding_share_of_pnl,sharpe_ex_funding,i03_normal_frac,i03_stress_frac,i03_crisis_frac,gate_fg1,gate_fg2,gate_fg3,gate_fg4,verdict,DEGRADED
2026-07-12T17:41:18Z,2026-07-01T08:00:00Z,2026-07-12T08:00:00Z,34,-6.085444810626061,-6.249806330462227,-0.11287865941788455,-0.932177364919752,0.44163669423118096,-0.08292523346890235,95.16301916324147,nan,-0.004259885192295264,-0.08684360044344819,-0.0049879668586231595,0.0007887589496804147,-6.0677283352518785e-05,0.049052378880459525,-6.383627024209556,1.0,0.0,0.0,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT DATA (n=34 < 90 candles),0
2026-07-12T17:43:19Z,2026-07-01T08:00:00Z,2026-07-12T08:00:00Z,34,-6.085444810626061,-6.249806330462227,-0.11287865941788455,-0.932177364919752,0.44163669423118096,-0.08292523346890235,95.16301916324147,nan,-0.004259885192295264,-0.08684360044344819,-0.0049879668586231595,0.0007887589496804147,-6.0677283352518785e-05,0.049052378880459525,-6.383627024209556,1.0,0.0,0.0,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT DATA (n=34 < 90 candles),0
